site_code,week_start,search_term,search_frequency_rank,clicked_asin_1,click_share_1,conversion_share_1,clicked_asin_2,click_share_2,conversion_share_2,clicked_asin_3,click_share_3,conversion_share_3
amz_us,2025-12-07,best shower filters for hard water,116518,B01MUBU0YC,0.1627,0.1167,B095K84L6H,0.0728,0.0167,,,
amz_us,2025-12-07,shower filter for hard water,134018,B01MUBU0YC,0.2583,0.2080,B0CN2L49P5,0.0695,0.0160,,,
amz_us,2025-12-07,aquabliss shower filter replacement,149239,B01MUBU0YC,0.0903,0.0185,,,,,,
amz_us,2025-12-07,shower head filters,152148,B01MUBU0YC,0.1891,0.1864,,,,,,
amz_us,2025-12-07,shower filter replacement,170349,B01MUBU0YC,0.0740,0.0189,,,,,,
amz_us,2025-12-07,hard water shower filter,175940,B01MUBU0YC,0.2427,0.1200,B0D8RGF49F,0.0607,0.0500,,,
amz_us,2025-12-07,carbon shower filter,194103,B01MUBU0YC,0.2043,0.1622,B0CN2L49P5,0.0925,0.0270,,,
amz_us,2025-12-07,aqua bliss shower head filter for hard water,214198,B01MUBU0YC,0.5887,0.4623,B0CN2L49P5,0.0615,0.0283,,,
amz_us,2025-12-07,afina shower head filter,241466,B0D9ZJVQCD,0.0769,0.0098,,,,,,
amz_us,2025-12-07,shower filters,258622,B01MUBU0YC,0.2266,0.1127,B0D8RGF49F,0.0453,0.0141,,,
amz_us,2025-12-07,shower filters to remove toxic chemicals,266427,B01MUBU0YC,0.1837,0.1139,B095K84L6H,0.1020,0.0633,,,
amz_us,2025-12-07,shower head filtered,268038,B0D14G64QF,0.1202,0.0727,B0BJDPJNN3,0.0909,0.1091,B0CL4SVJQ3,0.0733,0.0545
amz_us,2025-12-07,showerhead filters,300551,B01MUBU0YC,0.1344,0.0426,,,,,,
amz_us,2025-12-07,showerhead filter for hard water,414466,B01MUBU0YC,0.1031,0.0000,B0CL4SVJQ3,0.0897,0.0313,,,
amz_us,2025-12-07,hard water shower head,438615,B0CL4SVJQ3,0.1374,0.0571,B095K84L6H,0.0948,0.0857,,,
amz_us,2025-12-07,jolie shower filter,440680,B0BM4CX6F2,0.1857,0.0313,,,,,,
amz_us,2025-12-07,carbon shower head filter,444972,B095K84L6H,0.2260,0.0625,B0CN2L49P5,0.1010,0.0313,,,
amz_us,2025-12-07,aquahomegroup shower filter,467909,B095K84L6H,0.3788,0.3404,B09KHG9R66,0.0505,0.0638,,,
amz_us,2025-12-07,aqua home group shower filter,551192,B095K84L6H,0.2485,0.1765,,,,,,
amz_us,2025-12-07,shower head filters to remove toxic chemicals,732405,B095K84L6H,0.2031,0.0000,B0D8RGF49F,0.1328,0.0000,B01MUBU0YC,0.1172,0.2143
amz_us,2025-12-07,hard water shower head filter,732405,B01MUBU0YC,0.1484,0.0455,B0CL4SVJQ3,0.0859,0.0000,,,
amz_us,2025-12-07,drivse showerhead filters,732405,B0DXV88K7K,0.1016,0.0000,,,,,,
amz_us,2025-12-07,aquabliss high output revitalizing shower filter,775566,B01MUBU0YC,0.3554,0.4000,,,,,,
amz_us,2025-12-07,shower water filter for hard water,788800,B01MUBU0YC,0.2773,0.1379,,,,,,
amz_us,2025-12-07,aqua bliss shower filter head,809360,B01MUBU0YC,0.6207,0.6111,B095K84L6H,0.0690,0.0000,B0CN2L49P5,0.0690,0.0000
amz_us,2025-12-07,sparkpod shower filter,823862,B0BY2MPRP5,0.0702,0.0000,,,,,,
amz_us,2025-12-07,water shower filter,870057,B01MUBU0YC,0.2407,0.1176,B0CN2L49P5,0.0741,0.1176,,,
amz_us,2025-12-07,berkey shower filter,969523,B01MUBU0YC,0.1340,0.1000,,,,,,
amz_us,2025-12-07,organic jaguar shower filter,969523,B0CN2L49P5,0.0619,0.0625,,,,,,
amz_us,2025-12-07,best shower filter for hard water,1011947,B01MUBU0YC,0.1398,0.5556,B095K84L6H,0.1075,0.0000,,,
amz_us,2025-12-07,shower filter for hair and skin,1034481,B01MUBU0YC,0.2308,0.1429,,,,,,
amz_us,2025-12-07,aqua bliss shower filter,1108378,B01MUBU0YC,0.6588,0.3500,,,,,,
amz_us,2025-12-07,eskiin shower filter,1108378,B0G33K3ST6,0.1294,0.0000,,,,,,
amz_us,2025-12-07,eskin shower filter,1135365,B0F484VQDZ,0.1325,0.0909,,,,,,
amz_us,2025-12-07,chlorine shower filter,1178469,B01MUBU0YC,0.2375,0.1176,,,,,,
amz_us,2025-12-07,dermoia shower filter,1224753,B01MUBU0YC,0.2208,0.0909,,,,,,
amz_us,2025-12-07,shower head filter with handheld,1309846,B0CL4SVJQ3,0.1111,0.0714,B0D14G64QF,0.1111,0.0714,B0BJDPJNN3,0.0972,0.0714
amz_us,2025-12-07,joilee showerhead filter,1328272,B0BM4CX6F2,0.4507,0.0000,,,,,,
amz_us,2025-12-07,shower head filters for hard water,1328272,B01MUBU0YC,0.1549,0.1818,B0D8RGF49F,0.0704,0.0909,,,
amz_us,2025-12-07,inline shower head filter,1387062,B01MUBU0YC,0.0882,0.0000,,,,,,
amz_us,2025-12-07,weaqua shower filter,1429368,B0D8RGF49F,0.2576,0.1875,,,,,,
amz_us,2025-12-07,highest rated shower filter,1429368,B01MUBU0YC,0.2273,0.0000,B095K84L6H,0.1364,0.6667,B0CN2L49P5,0.0758,0.0000
amz_us,2025-12-07,well water shower head filter,1521439,B095K84L6H,0.2742,0.0000,B01MUBU0YC,0.0806,0.0000,,,
amz_us,2025-12-07,chlorine shower head filter,1571700,B0D9ZJVQCD,0.4333,0.0000,B095K84L6H,0.0833,0.1429,,,
amz_us,2025-12-07,sproos shower filter,1571700,B0DP64CGDV,0.1833,0.0000,,,,,,
amz_us,2025-12-07,shower water filter head,1598354,B01MUBU0YC,0.2203,0.2727,B095K84L6H,0.0847,0.0909,,,
amz_us,2025-12-07,aqua earth shower filter,1598354,B01MUBU0YC,0.0678,0.1053,,,,,,
amz_us,2025-12-07,drivse shower head filters,1598354,B0DXV88K7K,0.1525,0.0000,,,,,,
amz_us,2025-12-07,shower filter for well water,1653819,B01MUBU0YC,0.1579,0.0000,,,,,,
amz_us,2025-12-07,shower water filters,1683418,B0D8RGF49F,0.0893,0.1429,B01MUBU0YC,0.0893,0.0000,,,
amz_us,2025-12-07,inline shower filter,1683418,B0CN2L49P5,0.1964,0.2000,B01MUBU0YC,0.1607,0.0667,,,
amz_us,2025-12-07,"aquabliss high output revitalizing shower filter - reduces dry itchy skin, dandruff, eczema, and dra",1713899,B01MUBU0YC,0.4364,0.5238,B0CN2L49P5,0.1636,0.1429,,,
amz_us,2025-12-07,shower head filter for well water,1745279,B01MUBU0YC,0.2037,0.2308,B095K84L6H,0.0926,0.0000,,,
amz_us,2025-12-07,universal shower filter,1745279,B01MUBU0YC,0.1852,0.3333,,,,,,
amz_us,2025-12-07,canopy shower filter,1745279,B0CJ3G16QZ,0.2593,0.0000,,,,,,
amz_us,2025-12-07,filtered shower head filter,1745279,B095K84L6H,0.1481,0.0000,,,,,,
amz_us,2025-12-07,best shower head filter,1777934,B01MUBU0YC,0.0943,0.2000,B0D14G64QF,0.0566,0.0000,,,
amz_us,2025-12-07,head shower filter,1811511,B0BJDPJNN3,0.0769,0.1111,B01MUBU0YC,0.0769,0.0000,,,
amz_us,2025-12-07,aquabliss shower filter sf500,1811511,B01MUBU0YC,0.1538,0.0000,,,,,,
amz_us,2025-12-07,nuud shower head filter,1811511,B0F484VQDZ,0.1923,0.0000,,,,,,
amz_us,2025-12-07,best shower filter,1811511,B01MUBU0YC,0.1346,0.2000,,,,,,
amz_us,2025-12-07,eskiin shower head filter,1883069,B0DBGMKDX5,0.1800,0.1667,,,,,,
amz_us,2025-12-07,aquabliss high output shower filter,1883069,B01MUBU0YC,0.7600,0.5625,,,,,,
amz_us,2025-12-07,fluoride shower filter,1920608,B0D8RGF49F,0.2245,0.0000,,,,,,
amz_us,2025-12-07,handheld shower head filter,1959806,B0BJDPJNN3,0.1458,0.1429,B0CL4SVJQ3,0.1250,0.0000,B0D14G64QF,0.0833,0.0000
amz_us,2025-12-07,shower filter handheld,2001011,B0BJDPJNN3,0.1915,0.1000,B0CL4SVJQ3,0.1915,0.1000,B0D14G64QF,0.0638,0.0000
amz_us,2025-12-07,eskin shower head filter,2001011,B0DBGMKDX5,0.1064,0.0000,,,,,,
amz_us,2025-12-07,shower filter for hair,2088050,B01MUBU0YC,0.2222,0.1111,B095K84L6H,0.1111,0.0000,,,
amz_us,2025-12-07,vitamin c shower head filter,2088050,B095K84L6H,0.1556,0.0000,,,,,,
amz_us,2025-12-07,shower filters for hard water,2134645,B01MUBU0YC,0.2045,0.0000,,,,,,
amz_us,2025-12-07,charcoal shower head filter,2134645,B01MUBU0YC,0.2045,0.0000,B0CN2L49P5,0.1364,0.0000,B0D9ZJVQCD,0.1364,0.0000
amz_us,2025-12-07,travel shower filter,2182982,B01MUBU0YC,0.0930,0.0000,,,,,,
amz_us,2025-12-07,best shower filter for chlorine,2182982,B095K84L6H,0.1395,0.0000,B0CL4SVJQ3,0.1395,0.0000,B01MUBU0YC,0.1163,0.2000
amz_us,2025-12-07,handheld shower filter,2182982,B0BJDPJNN3,0.1860,0.0000,B0CL4SVJQ3,0.1628,0.0000,B0DP64CGDV,0.0930,0.0000
amz_us,2025-12-07,15 stage shower filter,2233586,B01MUBU0YC,0.0476,0.0833,,,,,,
amz_us,2025-12-07,black shower filter,2341234,B0CN2L49P5,0.4750,0.4545,B0CRHK7MH5,0.0500,0.0909,,,
amz_us,2025-12-07,shower filter inline,2590993,B01MUBU0YC,0.1944,0.1429,B0D8RGF49F,0.1111,0.1429,,,
amz_us,2025-12-07,extreme hard water shower filter,2735718,B095K84L6H,0.1176,0.2000,,,,,,
amz_us,2025-12-07,shower filter hard water,2735718,B01MUBU0YC,0.2353,0.4286,,,,,,
amz_us,2025-12-07,shower filter attachment,2813638,B01MUBU0YC,0.1818,0.1667,B0CN2L49P5,0.1818,0.0000,,,
amz_us,2025-12-07,mdhair shower filter,2813638,B0F484VQDZ,0.4848,0.5000,B01MUBU0YC,0.0606,0.0000,,,
amz_us,2025-12-07,shower head filtered high pressure,2983309,B0D14G64QF,0.1290,0.0000,B0C5B81Y8X,0.0645,0.0000,B0CL4SVJQ3,0.0645,0.0000
amz_us,2025-12-07,weddell duo shower filter head,3076023,B095K84L6H,0.0667,0.0000,,,,,,
amz_us,2025-12-07,reverse osmosis shower filter,3076023,B01MUBU0YC,0.1333,0.5000,B095K84L6H,0.1333,0.0000,,,
amz_us,2025-12-07,korabeauticals aquashield shower filter,3076023,B01MUBU0YC,0.2333,0.1429,,,,,,
amz_us,2025-12-07,aqua shower filter,3076023,B01MUBU0YC,0.4333,0.3333,B095K84L6H,0.1000,0.1667,,,
amz_us,2025-12-07,water softener shower head filter,3173941,B01MUBU0YC,0.1724,0.0000,B0D8RGF49F,0.1034,0.2222,B0D9ZJVQCD,0.0690,0.0000
amz_us,2025-12-07,shower filter with shower head,3173941,B095K84L6H,0.2069,0.0000,B0BJDPJNN3,0.0690,0.2500,B07Q4MYZNC,0.0690,0.0000
amz_us,2025-12-07,metal shower filter,3173941,B01MUBU0YC,0.1034,0.0000,,,,,,
amz_us,2025-12-07,korabeauticals shower filter,3277918,B01MUBU0YC,0.5000,0.0000,B0CN2L49P5,0.1429,0.0000,,,
amz_us,2025-12-07,portable shower filter,3277918,B01MUBU0YC,0.1786,0.0000,,,,,,
amz_us,2025-12-07,aqua bliss shower head filter,3277918,B01MUBU0YC,0.5000,0.3333,,,,,,
amz_us,2025-12-07,afina filtered shower head filter,3277918,B0D9ZJVQCD,0.0714,0.0000,,,,,,
amz_us,2025-12-07,universal shower head filter,3388562,B01MUBU0YC,0.2222,0.7500,B095K84L6H,0.0741,0.0000,,,
amz_us,2025-12-07,shower filter aquabliss,3388562,B01MUBU0YC,0.4444,0.0000,,,,,,
amz_us,2025-12-07,sprite shower head filter,3505631,B01MUBU0YC,0.1154,0.0000,,,,,,
amz_us,2025-12-07,shower water filter for chlorine and fluoride,3505631,B01MUBU0YC,0.2692,0.3333,B0D8RGF49F,0.1154,0.0000,,,
amz_us,2025-12-07,shower head filter attachment,3505631,B01MUBU0YC,0.1154,0.0000,B0CN2L49P5,0.0769,0.2500,,,
amz_us,2025-12-07,aquabliss sf500 shower filter,3505631,B01MUBU0YC,0.1923,0.3333,,,,,,
amz_us,2025-12-07,brita shower filter,3505631,B01MUBU0YC,0.4231,0.0000,,,,,,
amz_us,2025-12-07,jolee shower head filter,3505631,B0BM4CX6F2,0.4615,1.0000,,,,,,
amz_us,2025-12-07,shower filter jolie,3630696,B0BM4CX6F2,0.3600,0.6667,,,,,,
amz_us,2025-12-07,shower head filter for hair,3630696,B0CN2L49P5,0.1200,0.2500,B095K84L6H,0.1200,0.0000,,,
amz_us,2025-11-02,shower filter,3287,B01MUBU0YC,0.3469,0.2734,,,,,,
amz_us,2025-11-02,shower head filter,11977,B01MUBU0YC,0.3020,0.2582,B0CL4SVJQ3,0.0791,0.0244,,,
amz_us,2025-11-02,shower head filter for hard water,21427,B01MUBU0YC,0.2598,0.1811,B0CL4SVJQ3,0.1136,0.0505,,,
amz_us,2025-11-02,jolie shower head filter,24409,B0BM4CX6F2,0.2031,0.0415,,,,,,
amz_us,2025-11-02,shower filter head for hard water,26804,B01MUBU0YC,0.3282,0.2958,B0D8RGF49F,0.0552,0.0391,,,
amz_us,2025-11-02,shower water filter,30278,B01MUBU0YC,0.3075,0.2849,B0D8RGF49F,0.0571,0.0511,,,
amz_us,2025-11-02,aquabliss shower filter,33696,B01MUBU0YC,0.5985,0.3938,,,,,,
amz_us,2025-11-02,shower filter head,35843,B01MUBU0YC,0.2094,0.1905,B0CL4SVJQ3,0.0758,0.0216,,,
amz_us,2025-11-02,showerhead filter,59308,B01MUBU0YC,0.2406,0.2069,B095K84L6H,0.0660,0.0345,B0CL4SVJQ3,0.0650,0.0057
amz_us,2025-11-02,best shower filters for hard water,76568,B01MUBU0YC,0.3017,0.2308,B095K84L6H,0.0924,0.0462,,,
amz_us,2025-11-02,shower head filters,81800,B01MUBU0YC,0.2582,0.1329,B0CL4SVJQ3,0.0451,0.0280,,,
amz_us,2025-11-02,shower filter for hard water,93475,B01MUBU0YC,0.3003,0.2828,B0D8RGF49F,0.0542,0.0621,,,
amz_us,2025-11-02,aquabliss shower filter replacement,93626,B01MUBU0YC,0.1085,0.0193,,,,,,
amz_us,2025-11-02,hard water shower filter,101868,B01MUBU0YC,0.3842,0.3585,B0D8RGF49F,0.0587,0.0566,,,
amz_us,2025-11-02,afina shower head filter,145550,B0D9ZJVQCD,0.1408,0.0116,,,,,,
amz_us,2025-11-02,aqua bliss shower head filter for hard water,176625,B01MUBU0YC,0.6704,0.4286,,,,,,
amz_us,2025-11-02,shower filters,185880,B01MUBU0YC,0.2426,0.1449,B0D8RGF49F,0.0444,0.0580,,,
amz_us,2025-11-02,showerhead filters,198898,B01MUBU0YC,0.2208,0.0800,B0D8RGF49F,0.0442,0.0200,,,
amz_us,2025-11-02,shower head filtered,209204,B0D14G64QF,0.1159,0.0714,B0CL4SVJQ3,0.1159,0.0179,B0BJDPJNN3,0.0596,0.0357
amz_us,2025-11-02,shower filters to remove toxic chemicals,239743,B01MUBU0YC,0.2151,0.1333,B095K84L6H,0.0717,0.0222,,,
amz_us,2025-11-02,showerhead filter for hard water,260793,B01MUBU0YC,0.2541,0.1034,B0CL4SVJQ3,0.1189,0.0345,,,
amz_us,2025-11-02,jolie shower filter,267760,B0BM4CX6F2,0.1891,0.0137,,,,,,
amz_us,2025-11-02,shower head filter replacement,273713,B01MUBU0YC,0.0730,0.0167,,,,,,
amz_us,2025-11-02,hard water shower head,293355,B0CL4SVJQ3,0.1376,0.1053,B01MUBU0YC,0.1101,0.0789,,,
amz_us,2025-11-02,aquahomegroup shower filter,341989,B095K84L6H,0.3777,0.1887,,,,,,
amz_us,2025-11-02,aqua home group shower filter,347692,B095K84L6H,0.3622,0.1455,,,,,,
amz_us,2025-11-02,kitsch shower filter,363871,B01MUBU0YC,0.0847,0.0500,,,,,,
amz_us,2025-11-02,shower water filter for hard water,473406,B01MUBU0YC,0.4015,0.3448,B0D9ZJVQCD,0.0584,0.0000,B0D8RGF49F,0.0365,0.1034
amz_us,2025-11-02,jolie shower head filter replacement,473406,B0BM4CX6F2,0.1022,0.0444,,,,,,
amz_us,2025-11-02,hard water shower head filter,491728,B01MUBU0YC,0.3409,0.1923,B0CL4SVJQ3,0.0682,0.0000,,,
amz_us,2025-11-02,shower filter for hair and skin,507351,B01MUBU0YC,0.3594,0.3077,B0F6BPJZLW,0.0625,0.0000,,,
amz_us,2025-11-02,water shower filter,515554,B01MUBU0YC,0.3254,0.3333,B0CN2L49P5,0.0635,0.0741,B095K84L6H,0.0556,0.0370
amz_us,2025-11-02,eskiin shower filter,542149,B0DBGMKDX5,0.1250,0.0588,,,,,,
amz_us,2025-11-02,organic jaguar shower filter,615234,B01MUBU0YC,0.1038,0.0909,,,,,,
amz_us,2025-11-02,vitamin c shower filter,646164,B01MUBU0YC,0.1089,0.0000,,,,,,
amz_us,2025-11-02,crystal quest shower filter,673296,B01MUBU0YC,0.0722,0.0000,,,,,,
amz_us,2025-11-02,carbon shower filter,673296,B01MUBU0YC,0.2268,0.1111,B0D9ZJVQCD,0.0722,0.0000,,,
amz_us,2025-11-02,drivse showerhead filters,703134,B0DXV88K7K,0.1290,0.0000,,,,,,
amz_us,2025-11-02,sparkpod shower filter,735395,B0BY2MPRP5,0.0674,0.0000,,,,,,
amz_us,2025-11-02,shower head filters to remove toxic chemicals,770887,B01MUBU0YC,0.2706,0.2381,B095K84L6H,0.0824,0.0476,B0D8RGF49F,0.0588,0.0952
amz_us,2025-11-02,aqua bliss shower filter head,780238,B01MUBU0YC,0.5000,0.3200,,,,,,
amz_us,2025-11-02,aquabliss high output revitalizing shower filter,799689,B01MUBU0YC,0.7561,0.7931,,,,,,
amz_us,2025-11-02,aqua earth shower filter,820073,B01MUBU0YC,0.1000,0.0833,,,,,,
amz_us,2025-11-02,berkey shower filter,820073,B01MUBU0YC,0.1125,0.2857,,,,,,
amz_us,2025-11-02,shower head filters for hard water,830714,B01MUBU0YC,0.1139,0.1875,B0CL4SVJQ3,0.1013,0.0000,B0D8RGF49F,0.0759,0.0000
amz_us,2025-11-02,shower filter cartridge,830714,B01MUBU0YC,0.0633,0.0500,,,,,,
amz_us,2025-11-02,aqua bliss shower filter,913435,B01MUBU0YC,0.6528,0.4615,,,,,,
amz_us,2025-11-02,filter baby shower filter,968716,B01MUBU0YC,0.0735,0.0000,,,,,,
amz_us,2025-11-02,canopy shower filter,983138,B0CJ3G16QZ,0.2836,0.1333,,,,,,
amz_us,2025-11-02,inline shower filters,998076,B01MUBU0YC,0.1818,0.1429,,,,,,
amz_us,2025-11-02,well water shower head filter,1029884,B01MUBU0YC,0.2344,0.1111,B095K84L6H,0.1875,0.1111,,,
amz_us,2025-11-02,shower head filter with handheld,1046682,B0CL4SVJQ3,0.1746,0.1000,B0D14G64QF,0.0952,0.1000,B0BJDPJNN3,0.0952,0.0000
amz_us,2025-11-02,joilee showerhead filter,1063961,B0BM4CX6F2,0.4839,0.2222,,,,,,
amz_us,2025-11-02,dermoia shower filter,1081650,B01MUBU0YC,0.2131,0.1429,B095K84L6H,0.1148,0.0000,,,
amz_us,2025-11-02,shower head filter for well water,1119116,B01MUBU0YC,0.2542,0.6667,,,,,,
amz_us,2025-11-02,head shower filter,1138896,B01MUBU0YC,0.2414,0.1111,B0D14G64QF,0.0690,0.1111,,,
amz_us,2025-11-02,joie shower filter,1159010,B0BM4CX6F2,0.2281,0.0000,,,,,,
amz_us,2025-11-02,handheld shower filters,1179731,B0BJDPJNN3,0.1786,0.2000,B0CL4SVJQ3,0.1607,0.1333,B095K84L6H,0.0714,0.0000
amz_us,2025-11-02,best shower filter for hard water,1201428,B01MUBU0YC,0.4182,0.6667,B095K84L6H,0.0545,0.0000,B0CL4SVJQ3,0.0545,0.0000
amz_us,2025-11-02,shower water filter head,1247012,B01MUBU0YC,0.2264,0.0000,B0CL4SVJQ3,0.1132,0.2500,,,
amz_us,2025-11-02,universal shower filter,1296406,B01MUBU0YC,0.0980,0.0000,,,,,,
amz_us,2025-11-02,shower filters for hard water,1296406,B01MUBU0YC,0.1961,0.2500,B0D8RGF49F,0.0784,0.1250,,,
amz_us,2025-11-02,kdf shower filter,1322202,B01MUBU0YC,0.2400,0.1429,,,,,,
amz_us,2025-11-02,eskin shower filter,1349411,B0DBGMKDX5,0.1224,0.0000,,,,,,
amz_us,2025-11-02,water shower head filter,1377605,B01MUBU0YC,0.2500,0.1111,B0CL4SVJQ3,0.1042,0.1111,B095K84L6H,0.0833,0.2222
amz_us,2025-11-02,sproos shower filter,1407068,B0DP64CGDV,0.1489,0.0000,,,,,,
amz_us,2025-11-02,portable shower filter for travel,1407068,B01MUBU0YC,0.1064,0.0000,,,,,,
amz_us,2025-11-02,md hair shower filter,1437538,B0F484VQDZ,0.6739,0.7500,,,,,,
amz_us,2025-11-02,shower filter handheld,1469153,B0BJDPJNN3,0.2444,0.1250,B0CL4SVJQ3,0.1111,0.1250,B0BNPMDV3T,0.0667,0.0000
amz_us,2025-11-02,shower filter hard water,1572592,B01MUBU0YC,0.2857,0.2000,B0D9ZJVQCD,0.1190,0.0000,B0D8RGF49F,0.0952,0.4000
amz_us,2025-11-02,aqua home group shower filter replacement,1610192,B095K84L6H,0.1463,0.0000,,,,,,
amz_us,2025-11-02,shower filter for well water,1610192,B01MUBU0YC,0.1707,0.2000,B095K84L6H,0.0976,0.0000,,,
amz_us,2025-11-02,eskin shower head filter,1610192,B0DBGMKDX5,0.0488,0.0000,,,,,,
amz_us,2025-11-02,highest rated shower filter,1649806,B01MUBU0YC,0.4250,0.3333,B0CL4SVJQ3,0.1000,0.1667,B095K84L6H,0.0500,0.0000
amz_us,2025-11-02,fluoride shower filter,1691225,B01MUBU0YC,0.0769,0.0000,,,,,,
amz_us,2025-11-02,inline shower head filter,1780201,B01MUBU0YC,0.2432,0.1111,,,,,,
amz_us,2025-11-02,aquabliss shower filter sf500,1780201,B01MUBU0YC,0.1622,0.0769,,,,,,
amz_us,2025-11-02,shower head filter attachment,1780201,B01MUBU0YC,0.4054,0.3750,B095K84L6H,0.0541,0.0000,,,
amz_us,2025-11-02,"aquabliss high output revitalizing shower filter - reduces dry itchy skin, dandruff, eczema, and dra",1828040,B01MUBU0YC,0.7778,0.8667,B0CN2L49P5,0.0278,0.0667,,,
amz_us,2025-11-02,black shower filter,1828040,B0CN2L49P5,0.3333,0.2667,,,,,,
amz_us,2025-11-02,hard water shower filters,1828040,B0D9ZJVQCD,0.1389,0.0000,B01MUBU0YC,0.1111,0.0000,,,
amz_us,2025-11-02,korabeauticals aquashield shower filter,1828040,B01MUBU0YC,0.6667,0.7778,B07Q4MYZNC,0.0556,0.0000,,,
amz_us,2025-11-02,mdhair shower filter,1878299,B0F484VQDZ,0.6286,0.2000,,,,,,
amz_us,2025-11-02,shower head filter for hair,1878299,B01MUBU0YC,0.2857,0.2500,,,,,,
amz_us,2025-11-02,handheld shower filter,1878299,B0BJDPJNN3,0.0571,0.0000,,,,,,
amz_us,2025-11-02,chlorine shower filter,1931160,B01MUBU0YC,0.2941,0.0000,,,,,,
amz_us,2025-11-02,best shower filter for chlorine,2045351,B01MUBU0YC,0.1563,0.5000,B0D8RGF49F,0.0938,0.2500,B095K84L6H,0.0938,0.0000
amz_us,2025-11-02,shower filter attachment,2107718,B01MUBU0YC,0.2581,0.1667,B0CN2L49P5,0.0645,0.0000,,,
amz_us,2025-11-02,shower water filters,2107718,B0D8RGF49F,0.1290,0.1429,B095K84L6H,0.0645,0.0000,,,
amz_us,2025-11-02,water softener shower head filter,2107718,B01MUBU0YC,0.2581,0.2000,,,,,,
amz_us,2025-11-02,brita shower filter,2173918,B01MUBU0YC,0.4333,0.5000,,,,,,
amz_us,2025-11-02,carbon shower head filter,2173918,B01MUBU0YC,0.2667,0.4000,B0CN2L49P5,0.0667,0.2000,,,
amz_us,2025-11-02,reverse osmosis shower filter,2173918,B01MUBU0YC,0.3333,1.0000,,,,,,
amz_us,2025-11-02,chloramine shower filter,2244278,B01MUBU0YC,0.1034,0.0000,B0CN2L49P5,0.1034,0.0000,,,
amz_us,2025-11-02,portable shower filter for dorm,2244278,B01MUBU0YC,0.1034,,,,,,,
amz_us,2025-11-02,weaqua shower filter,2244278,B0D8RGF49F,0.2759,0.2222,,,,,,
amz_us,2025-11-02,second shower filter,2318527,B0DXN3HHBG,0.1071,0.1111,,,,,,
amz_us,2025-11-02,best shower filter,2318527,B01MUBU0YC,0.2857,0.2000,B0D14G64QF,0.0714,0.2000,,,
amz_us,2025-11-02,korean shower filter,2318527,B01MUBU0YC,0.1071,0.0000,,,,,,
amz_us,2025-11-02,shower filter black,2318527,B0CN2L49P5,0.1786,0.3333,,,,,,
amz_us,2025-11-02,shower head filtered showerheads,2318527,B0D14G64QF,0.2143,0.5000,B01MUBU0YC,0.0714,0.5000,B095K84L6H,0.0714,0.0000
amz_us,2025-11-02,shower filter head with handheld,2397188,B01MUBU0YC,0.1111,0.2000,B0BJDPJNN3,0.0741,0.2000,B0CL4SVJQ3,0.0741,0.0000
amz_us,2025-11-02,handheld shower head filter,2397188,B0CL4SVJQ3,0.1852,0.1667,B0BJDPJNN3,0.1111,0.3333,B01MUBU0YC,0.0741,0.0000
amz_us,2025-11-02,nsf certified shower filters,2397188,B01MUBU0YC,0.1481,0.0000,,,,,,
amz_us,2025-11-02,sonaki inline shower filter,2481860,B01MUBU0YC,0.1154,0.0000,,,,,,
amz_us,2025-11-02,soft water shower head filter,2481860,B01MUBU0YC,0.3462,0.5000,B095K84L6H,0.0769,0.0000,,,
amz_us,2025-11-02,best shower head filter for hair,2481860,B01MUBU0YC,0.2308,0.0000,B095K84L6H,0.1538,0.0000,B0BJDPJNN3,0.1154,0.0000
amz_us,2025-11-02,charcoal shower head filter,2481860,B01MUBU0YC,0.1538,0.0000,,,,,,
amz_us,2025-11-02,shower filter￼,2481860,B01MUBU0YC,0.2308,0.0000,,,,,,
amz_us,2025-11-02,shower filter inline,2481860,B01MUBU0YC,0.3462,0.0000,B0CN2L49P5,0.0769,0.0000,,,
amz_us,2025-11-02,kdf 55 shower filter,2571549,B01MUBU0YC,0.4000,0.2500,,,,,,
amz_us,2025-10-05,shower filter,3450,B01MUBU0YC,0.3493,0.2763,,,,,,
amz_us,2025-10-05,shower head filter,11762,B01MUBU0YC,0.2801,0.2451,B0CL4SVJQ3,0.0642,0.0237,,,
amz_us,2025-10-05,jolie shower head filter,15017,B0BM4CX6F2,0.2243,0.0680,,,,,,
amz_us,2025-10-05,shower head filter for hard water,23968,B01MUBU0YC,0.2744,0.2115,B0CL4SVJQ3,0.0695,0.0280,,,
amz_us,2025-10-05,shower filter head,24507,B01MUBU0YC,0.2294,0.2077,B0CL4SVJQ3,0.0668,0.0242,,,
amz_us,2025-10-05,shower water filter,32763,B01MUBU0YC,0.3055,0.2357,,,,,,
amz_us,2025-10-05,aquabliss shower filter,33965,B01MUBU0YC,0.6280,0.4632,,,,,,
amz_us,2025-10-05,shower filter head for hard water,39132,B01MUBU0YC,0.3193,0.2301,,,,,,
amz_us,2025-10-05,showerhead filter,65573,B01MUBU0YC,0.2467,0.2258,B0CL4SVJQ3,0.0606,0.0138,,,
amz_us,2025-10-05,shower filter for hard water,89828,B01MUBU0YC,0.3142,0.2048,,,,,,
amz_us,2025-10-05,best shower filters for hard water,109336,B01MUBU0YC,0.3534,0.3030,B095K84L6H,0.0704,0.0303,B0CL4SVJQ3,0.0690,0.0152
